path	sentence
common_voice_de_27265992.mp3	In diesem konkreten Kontext spricht das Subsidiaritätsprinzip für eine Gemeinschaftsaktion.
common_voice_de_27265993.mp3	Im Folgenden sind fünf bekanntere Varianten der Claisen-Umlagerung dargestellt.
common_voice_de_27265994.mp3	Hekataios von Milet nahm an, dass der Phasis Schwarzes und Kaspisches Meer verband.
common_voice_de_20283070.mp3	Als das Moor völlig ausgegraben war, wurde das Dorf das Zentrum der Kartoffelstärke-Industrie.
common_voice_de_20283071.mp3	Die Songtexte wurden für die amerikanische Prime Time "gesäubert".
common_voice_de_20283072.mp3	Paralympische Jugendlager durch die Teilnahme Österreichs und der Türkei internationalen Charakter.
common_voice_de_20283074.mp3	Hennige war zweimal verheiratet.
common_voice_de_26826002.mp3	Zudem spielte er in der deutschen Junioren-Nationalmannschaft.
common_voice_de_26826004.mp3	Das Herzogtum wird jedoch selten von einem Herzog alleine regiert.
common_voice_de_26826005.mp3	Seitdem unterzog sie sich Behandlungen, auch in einer Klinik für Krebspatienten in New York.
common_voice_de_26826007.mp3	Er studierte an der Technischen Hochschule München und absolvierte das Technikum für Buchdrucker.
common_voice_de_19315274.mp3	Am isoelektrischen Punkt ist Gelatine am wenigsten löslich.
common_voice_de_19315275.mp3	Sein jüngerer Bruder ist der Künstler und Bildhauer Bryan Kneale.
common_voice_de_19315277.mp3	Reno war bislang dreimal verheiratet.
common_voice_de_19315278.mp3	Von den fünf Spielen wurden jedoch alle verloren.
common_voice_de_20043388.mp3	Von allen Entscheidungen zur Rechtschreibreform hat diese wohl die meiste Kritik auf sich gezogen.
common_voice_de_20043390.mp3	Kurz darauf wurde Hawke ohne Gegenkandidaten zu seinem Nachfolger als Parteivorsitzender gewählt.
common_voice_de_20043391.mp3	Bei den Olympischen Spielen holte sie sich die Silbermedaille.
common_voice_de_20043392.mp3	Euclides da Cunha besuchte die technische Hochschule des brasilianischen Heeres.
common_voice_de_19738732.mp3	In Deutschland führt jedes Bundesland eine eigene Tierärztekammer.
common_voice_de_19738733.mp3	Am Ende des Films treffen Benjamin und Frankie in Waynes Haus ein.
common_voice_de_19738734.mp3	Danach entschied sich der Vorstand für einen kompletten Neuanfang im sportlichen Bereich.
common_voice_de_19738735.mp3	Teile des wird für die Austernzucht genutzt.
common_voice_de_30797626.mp3	Die jugoslawische Botschaft hatte versucht die Veranstaltung zu verhindern.
common_voice_de_30797627.mp3	Der Nordtrakt wurde in der Fachwerkbauweise der Spätrenaissance erbaut.
common_voice_de_30797628.mp3	Lausanne stieg schliesslich als Tabellenerster in die Super League auf.
common_voice_de_30798019.mp3	Beim Schachspiel allerdings sei sie eine „echte Angreiferin“ gewesen.
common_voice_de_27041149.mp3	In solchen Fällen wird schnell und angemessen gehandelt.
common_voice_de_27041155.mp3	Dies ist prinzipiell möglich.
common_voice_de_27041157.mp3	Diejenigen, die diese Linie vertreten, haben meiner Meinung nach aufgegeben.
common_voice_de_27041161.mp3	Dies ist eine armselige Geldstrafe, verhängt von einer bemitleidenswerten Kommission.
common_voice_de_39902179.mp3	Letztmals international startete er im folgenden Jahr bei den Olympischen Winterspielen in Lillehammer.
common_voice_de_39902180.mp3	Die Flachdecke des Innenraums ist mit Stuck gerahmt.
common_voice_de_39902181.mp3	Dies geschah von der Grube "Die Toettelebesche" im östlichen Teil des alten Lagers.
common_voice_de_39902182.mp3	Denis Thatcher war das älteste Kind von Thomas Herbert und Kathleen Thatcher.
common_voice_de_26019891.mp3	Er und seine Mutter veranstalteten die Show.
common_voice_de_26019892.mp3	Wir müssen dir vertrauen und Zeit haben, ihn auf den richtigen Weg zu bringen.
common_voice_de_26019893.mp3	Zu diesem Zeitpunkt verabschiedete sie sich von der Profi-Tour und ging in Ruhestand.
common_voice_de_26019894.mp3	Dann denke niemals, dass du vorsichtig bist.
common_voice_de_18985814.mp3	Es gibt eine Minderheit dafür, eine dagegen und dazwischen viele Leute ohne eigene Meinung.
common_voice_de_18985815.mp3	Ich mag Tulpen, Nelken und Geranien.
common_voice_de_18985817.mp3	Die Radieschen würde ich eher weglassen.
common_voice_de_18985818.mp3	Wer fährt mit mir eine Runde Karussell?
common_voice_de_27151096.mp3	Die beiden grössten Ortsteile liegen an der Strasse Thun-Interlaken entlang des rechten Thunersee-Ufers.
common_voice_de_27151097.mp3	Er war vor allem auf Orchideen spezialisiert.
common_voice_de_27151098.mp3	In dieser Frage sollte das Parlament Erwägungen politischer Opportunität außenvor lassen.
common_voice_de_27151099.mp3	Ein Gut und sein Preis"" und das Buch ""Kritik der Betriebswirtschaftslehre.
common_voice_de_25990035.mp3	Sie haben einen geraden Umriss, einen langen Hals und krumme Schultern.
common_voice_de_25990037.mp3	Wir hatten dieses Jahr überhaupt keine Ausfallzeit. Das ist eine Leistung, die wir feiern sollten.
common_voice_de_25990038.mp3	Macht euch alle über die Millennials lustig. Ihr werdet all die Karatestunden, die ihr uns gekauft habt, bereuen
common_voice_de_25990039.mp3	Er wurde in Adrian, Michigan, geboren.
common_voice_de_21255714.mp3	Die Praxis ist ein Trauerspiel, wie wir alle wissen.
common_voice_de_21255715.mp3	Europa ist bei den Weltmeisterschaften nicht präsent.
common_voice_de_21255718.mp3	Herr Präsident! Wir befürworten die Liberalisierung der Postdienste in der Union.
common_voice_de_21255719.mp3	Wir haben keine Überschussberge mehr!
common_voice_de_27015862.mp3	Mir hat diese Aussprache gefallen.
common_voice_de_27015863.mp3	Seit dieser Zeit ist die Gemeinde selbstständig.
common_voice_de_27015864.mp3	Ich wurde gebeten, die Patenschaft für Dmitry Bandarenka zu übernehmen.
common_voice_de_27015865.mp3	Wie gesagt, ein Europa ohne Gesicht, denn der Argwohn ist in Wirklichkeit gewaltig.
common_voice_de_20189281.mp3	Zudem fühlten sich die Athener gedemütigt.
common_voice_de_20189283.mp3	Über das Leben des Pfaffen Konrad ist nichts bekannt.
common_voice_de_20189284.mp3	Beide hatten zusammen fünf Kinder.
common_voice_de_20189285.mp3	Die Single "The Most Evil Spell" erschien als kostenloser Download auf Myspace.
common_voice_de_21207079.mp3	Teilt der Rat die klare Haltung der Kommission?
common_voice_de_21207080.mp3	Dieser Beschluss des Parlaments ist in den neuen Mitgliedstaaten besonders negativ aufgenommen worden.
common_voice_de_21207081.mp3	Allerdings müssen wir bei unseren Aktionen auch die illegale Übernahme des Gazastreifens berücksichtigen.
common_voice_de_21207082.mp3	Heute stellen wir fest, mehr Geld in europäische Statistik wäre eine richtige Investition gewesen.
common_voice_de_27217763.mp3	Er leitete als europäischer Beamter verantwortungsvolle europäische Institutionen.
common_voice_de_27217765.mp3	Sein Auftrag ist es den Mord an seinem Vater zu rächen.
common_voice_de_27217767.mp3	Das Flugzeug zeichnete sich vor allem durch seine Sicherheit, Robustheit und hohe Wirtschaftlichkeit aus.
common_voice_de_27217771.mp3	Heute lebt er mit seiner Frau Juliane Bonney und ihrem Kind in Heidelberg.
common_voice_de_20678481.mp3	Diese Klage hatte ebenfalls keinen Erfolg.
common_voice_de_20678482.mp3	Der erste Siedler in Williamstown war Thomas Adams, der den Ort "Victoria Creek" nannte.
common_voice_de_20678483.mp3	Dies bestätigte wohl ihre schlimmsten Befürchtungen.
common_voice_de_20678484.mp3	Er dient vornehmlich der Bewetterung der Grube.
common_voice_de_36491366.mp3	Davon ist heute nur noch ein Erdhügel vorhanden.
common_voice_de_36491367.mp3	Dennoch ist sie tief.
common_voice_de_36491369.mp3	Ein Jahr später konnte er den Titel mit den Königsblauen sogar verteidigen.
common_voice_de_36491372.mp3	Weil es nicht möglich ist, sich auf einen Kompromiss zu einem Text zu einigen.
common_voice_de_36655970.mp3	Zwischenzeitlich waren auch Roma am Platz sesshaft.
common_voice_de_36655971.mp3	Zudem befindet sich in direkter Nachbarschaft zu Büttelborn der Bahnhof Groß Gerau-Dornberg der Riedbahn.
common_voice_de_36655973.mp3	Seitdem liegen die vier U-Boote in einer Werft in Rosyth in Schottland.
common_voice_de_36655974.mp3	Die ethnische Religion entspricht der Mapuche-Religion.
common_voice_de_18205644.mp3	Das Mädchen in dem lilanen Kleid heißt Annika.
common_voice_de_18205646.mp3	Aufgabe der Schule ist Bildung, nicht Ausbildung, erinnert der Direktor die Eltern.
common_voice_de_27021490.mp3	Gibt es hier echte Berechnungen, verlässliche Zahlen, wie wird es dann aussehen?
common_voice_de_27021492.mp3	Die Künstlergruppe arbeitet bildend und mit verschiedenen Medien.
common_voice_de_27021493.mp3	Dort entstand die Grötzinger Malerkolonie.
common_voice_de_27021495.mp3	Wir verlangen nur eins, nämlich, dass dieses Parlament die Dinge selbst in Ordnung bringt.
common_voice_de_39640509.mp3	Dadurch lassen sich ohne Lizenz maximal einhundert Geräte scannen und verwalten.
common_voice_de_39640511.mp3	Im gleichen Jahr wurde der Truppenübungsplatz Jaworiw gegründet.
common_voice_de_39640512.mp3	Die Fensteröffnungen sind im Erdgeschoss als Segmentbögen und im Obergeschoss als Rundbögen ausgeführt.
common_voice_de_39640513.mp3	Die ebenfalls ausgegrabenen Keramikfunde stammen aus der geometrischen und der archaischen Periode.
common_voice_de_19983391.mp3	Schon am folgenden Tag beginnen die Einwohner, ihre Stadt wieder aufzubauen.
common_voice_de_19983392.mp3	Er weigert sich zunächst.
common_voice_de_19983393.mp3	Zunächst war Hebebrand als Architekt und Stadtplaner im Volkskommissariat der Schwerindustrie tätig.
common_voice_de_19983394.mp3	Seine Szenen mussten von einem anderen Schauspieler, Fan Mei Sheng, nachgedreht werden.
common_voice_de_20255862.mp3	Darüber hinaus ist aber wenig bekannt geworden.
common_voice_de_20255863.mp3	Amtssprache ist Französisch.
common_voice_de_20255865.mp3	Der Wettbewerb diente zur Förderung der „kreativen User“ der Plattform.
common_voice_de_20255866.mp3	Ihrem Willen wurde entsprochen, indem ein junges Mädchen, ähnlichen Rang dem ihren, geopfert wurde.
common_voice_de_27042413.mp3	Rang zufriedengeben musste.
common_voice_de_27042421.mp3	Der dazugehörige "Carus-Preis der Stadt Schweinfurt" wurde jeweils im Frühjahr des folgenden Jahres verliehen.
common_voice_de_27042423.mp3	Die Mitgliedsgemeinden sind vorwiegend landwirtschaftlich strukturiert.
common_voice_de_27042426.mp3	Erst zwei Jahre später in Boston schaffte er den Durchbruch.
common_voice_de_36680512.mp3	Zunächst unter dem Namen "Ardoch" war es Sitz der Gordons of Ardoch.
common_voice_de_36680514.mp3	Justin geht nun selber zum Angriff über.
common_voice_de_36680515.mp3	Wenn diese Kriterien erreicht sind, müsste die Unterstützung also eingestellt werden.
common_voice_de_36680516.mp3	Unversehrtheit und Authentizität der Daten wurden durch zusätzliche Transport-Signaturen sichergestellt.
common_voice_de_18321353.mp3	Wir sind bereit Ihre Bedingungen zu akzeptieren.
common_voice_de_18321354.mp3	Hast du Christine gesehen?
common_voice_de_19286259.mp3	Büttner studierte Kunstgeschichte, Volkskunde und klassische Archäologie.
common_voice_de_19286260.mp3	Dabei ist eine Kategorisierung der Dateien nötig.
common_voice_de_19286261.mp3	Lyttelton besuchte zunächst das Eton College und studierte dann an der Universität Oxford.
common_voice_de_19286262.mp3	Die Körperoberfläche ist glänzend blauschwarz.
common_voice_de_20298327.mp3	In den darauffolgenden vier Jahren wurden keine Kreuzzüge mehr unternommen.
common_voice_de_20298329.mp3	Ein Aufschlag auf ihr Gehalt ermöglicht ihr, eine eigene Wohnung zu mieten.
common_voice_de_20298330.mp3	Er ist jedoch kein Aasfresser und meidet auch Reptilien.
common_voice_de_37548519.mp3	Über eine Mehrscheibenkupplung und ein Dreiganggetriebe wurde die Motorkraft an die Hinterräder weitergeleitet.
common_voice_de_37548520.mp3	Das Mittelfeld im Bereich der Makel ist schwarzbraun verdunkelt.
common_voice_de_37548521.mp3	Mit "Hello Bastards" zeigte sich eine deutliche Entwicklung zum Melodic Hardcore.
common_voice_de_37548522.mp3	Als Beispiel für politische Unterhaltung kann unter anderem die „Lindenstraße“ angeführt werden.
common_voice_de_27043595.mp3	In der kurzen Redezeit, die mir zur Verfügung steht, möchte ich eines herausstellen.
common_voice_de_27043600.mp3	Die Pinakothek ist nach ihrem Stiftern Giovanni Agnelli und seiner Ehefrau Marella benannt.
common_voice_de_27043603.mp3	Des Weiteren erhielt sie eine Rolle im Actionthriller "Wer ist Hanna?
common_voice_de_27043605.mp3	Das Team kam jedoch nicht über die Vorrunde hinaus.
common_voice_de_24270927.mp3	Ich denke, dass eine mutige Person dazu bereit ist, ein Risiko einzugehen.
common_voice_de_24270930.mp3	Kann man sagen, dass eine solche Institution den Terrorismus unterstützt?
common_voice_de_24270934.mp3	Nach formalen und inhaltlichen Kriterien können Textkorpora in unterschiedlicher Weise kategorisiert werden.
common_voice_de_24270937.mp3	Stelle auswählten.
common_voice_de_27048509.mp3	Diesen Lehrstuhl hat er bis heute inne.
common_voice_de_27048511.mp3	Sie wollen damit ihren Patriotismus und ihre Stärke beweisen.
common_voice_de_27048516.mp3	Auch dies ist ein Bereich, den es anzusprechen gilt.
common_voice_de_27048518.mp3	Das Gebirge ist touristisch kaum erschlossen.
common_voice_de_18202585.mp3	Das versteht sich ja von selbst, kommentiert Norbert.
common_voice_de_18202589.mp3	Alles, was es nicht schon seit Jahrhunderten gibt, wird höchstens als Sekte anerkannt.
common_voice_de_19432643.mp3	Das Dorf der Teufel: Graphic Novel".
common_voice_de_19432644.mp3	Nachfolgend seine Filmografie als Schauspieler.
common_voice_de_19432645.mp3	Die meist weiblichen Protagonistinnen geben sich darin nicht mit ihrem Alltag zufrieden.
common_voice_de_19432647.mp3	Auch die Arbeit mit Computersimulationen hat Züge eines eigenen Bereiches der Physik.
common_voice_de_19126765.mp3	Die Schlange aus dem Becher verweist auf den Heiligen Benedikt als Pfarrpatron.
common_voice_de_19126766.mp3	Nach dem Studium arbeitete er als Ingenieur.
common_voice_de_19126767.mp3	Er war auch unter dem Namen Go-Nijō-dono bekannt.
common_voice_de_19126768.mp3	Sein Erfolg blieb auch dem serbischen Fussballverband nicht verborgen.
common_voice_de_18537985.mp3	Heute wurde die neue Couch geliefert, das ist die Erste gekaufte in meinem Leben.
common_voice_de_18537986.mp3	Von Kindern erzielte Tore zählen doppelt.
common_voice_de_18537988.mp3	Overalls gibt es in vielen verschiedenen Farben.
common_voice_de_27039080.mp3	Die Reihe "Feiert Jesus!
common_voice_de_27039081.mp3	Die Züge kommen aus dem Rangierbahnhof Hannover-Linden.
common_voice_de_27039084.mp3	Weiterhin schrieb er Kammermusik und einige geistliche Werke.
common_voice_de_27039088.mp3	Die Lancaster waren vor allem für Flächenbombardements vorgesehen.
common_voice_de_27378434.mp3	Er war auch im „Herbie Nichols Project“ von Allison und Kimbrough.
common_voice_de_27378435.mp3	Zeppelin stand aber weiterhin als Kammerherr in württembergischen Staatsdiensten.
common_voice_de_27378436.mp3	Viscount Gage, und Benedicta Maria Theresa Hall.
common_voice_de_27378437.mp3	Das Cockpit war zunächst teilweise abgedeckt, bei den späten Baulosen aber wieder offen.
common_voice_de_39498226.mp3	Bader besuchte das Realgymnasium und die Wiener Handelakademie.
common_voice_de_39498229.mp3	Er starb an Krebs.
common_voice_de_39498231.mp3	Zugleich hat hier Störnstein noch etliche Bauerngüter.
common_voice_de_39498233.mp3	Er wohnte in St Germans in Cornwall.
common_voice_de_27046108.mp3	Die Beine sind gelb.
common_voice_de_27046111.mp3	Auf dem Gebiet der Gleichstellung bleibt noch eine Menge zu tun.
common_voice_de_27046116.mp3	Nach seiner Ausbildung zum Techniker ging Anzani nach Frankreich.
common_voice_de_27046118.mp3	Nach der Produktion werden die einzelnen Dies auf die Anzahl der funktionsfähigen Kerne geprüft.
common_voice_de_18247645.mp3	Manchmal ist Günther auch Veganer.
common_voice_de_18247647.mp3	Möchte heute noch jemand nach Bergheim fahren?
common_voice_de_18247648.mp3	Alles ist erlaubt.
common_voice_de_18247649.mp3	Ein Stück Stoff klemmt im Reißverschluss und jetzt geht der Rucksack nicht zu.
common_voice_de_17333207.mp3	Genau!
common_voice_de_17333209.mp3	Wer aufbegehrt mit Gier, der soll leiden wie ein Tier
common_voice_de_17333211.mp3	Der Zug hält heute nicht in Schweinfurt
common_voice_de_19755282.mp3	Die erste Veröffentlichung "Goin' Back To Dixie" war dem Country-Musiker Bill Clifton gewidmet.
common_voice_de_19755284.mp3	In den Jahren zuvor spielte sie bereits in den Theatern von Kalisz und Poznań.
common_voice_de_19755286.mp3	Wichtig war ferner, den Eintritt von Luft in die Leitung zu vermeiden.
common_voice_de_19755287.mp3	Die Firma hat ihren Sitz im kalifornischen Irvine.
common_voice_de_20570495.mp3	Lars Kraume wuchs in Frankfurt am Main auf.
